particle_id,area_um2,diameter_um,overlap_percentage,has_fluorescence,centroid_x,centroid_y
195,0.7073407659927501,0.9490069730329859,0.0,False,919.3728813559322,361.22033898305085
196,0.40762010243650004,0.7204151814413337,0.0,False,265.44117647058823,364.5882352941176
197,0.43159775552100005,0.741301105994235,0.0,False,837.6388888888889,364.8611111111111
198,0.7912625517885,1.0037264424160464,0.0,False,238.78787878787878,366.06060606060606
199,0.17983239813375002,0.4785078063401353,0.0,False,262.0,366.0
200,1.61849158320375,1.4355234190204058,0.0,False,244.01481481481483,368.0444444444444
201,8.3202456203215,3.2547911984800004,0.0,False,242.0057636887608,379.74207492795387
202,21.651820735303502,5.250519438656064,0.0,False,897.6777408637873,369.3366555924695
203,0.17983239813375002,0.4785078063401353,0.0,False,855.0,373.0
204,1.1029720418870002,1.1850517374645788,0.0,False,271.0326086956522,376.39130434782606
205,1.342748572732,1.3075322487185856,0.0,False,869.4107142857143,376.0625
206,0.3117094900985,0.629984800818753,0.0,False,868.2307692307693,383.11538461538464
207,0.34767596972525006,0.6653381045816733,0.0,False,866.0689655172414,381.9655172413793
208,0.575463674028,0.8559807861926778,0.0,False,1001.2708333333334,388.125
209,4.11216750399175,2.288181435257525,0.0,False,858.7871720116618,386.96501457725947
210,1.42667035852775,1.3477733925920277,0.0,False,997.5378151260504,384.8151260504202
211,0.5514860209435001,0.8379581196181038,0.0,False,993.7391304347826,381.3695652173913
212,0.5514860209435001,0.8379581196181038,0.0,False,268.1521739130435,388.0652173913044
213,1.246837960394,1.259969601637506,0.0,False,294.4326923076923,387.47115384615387
214,0.51551954131675,0.810172738425713,0.0,False,229.5581395348837,391.4418604651163
215,1.3667262258165,1.3191549861696341,0.0,False,895.5087719298245,392.6929824561403
216,50.808646886055506,8.043107510770383,0.0,False,974.215667767815,398.46554978763567
217,0.7912625517885,1.0037264424160464,0.0,False,261.3333333333333,396.7878787878788
218,5.43093842363925,2.629616999868829,0.0,False,900.2229580573951,402.7328918322296
219,0.35966479626750003,0.6767122294276178,0.0,False,231.2,394.06666666666666
220,6.414022200103751,2.857724043007184,100.0,True,705.8373831775701,395.4710280373832
221,0.9710949499222501,1.1119516589913525,0.0,False,294.82716049382714,396.17283950617286
222,0.5394971944012501,0.8287998323994433,0.0,False,912.0666666666667,402.6
223,0.58745250057025,0.8648512903266076,0.0,False,914.530612244898,402.1020408163265
224,0.68336311290825,0.9327834361565946,0.0,False,917.7017543859649,398.8070175438597
225,4.3399552082945005,2.3507025744614922,100.0,True,611.0580110497237,404.83977900552486
226,1.0070614295490001,1.1323561436576883,0.0,False,274.73809523809524,412.2142857142857
227,1.18689382768275,1.229308812629178,0.0,False,941.010101010101,410.75757575757575
228,24.061574870295754,5.53499310148318,0.0,False,211.44843049327355,411.711509715994
229,6.67777638403325,2.9158890519101917,0.0,False,926.9102333931777,407.4290843806104
230,2.1819664306895,1.6667831127169805,0.0,False,874.6043956043956,414.8791208791209
231,1.61849158320375,1.4355234190204058,0.0,False,885.0370370370371,414.3259259259259
232,0.6593854598237501,0.9162726901261313,0.0,False,867.1636363636363,415.4909090909091
233,1.11496086842925,1.191474829157704,0.0,False,248.69892473118279,418.73118279569894
234,0.41960892897875,0.7309327477269799,0.0,False,242.05714285714285,417.8
235,0.34767596972525006,0.6653381045816733,0.0,False,276.41379310344826,420.86206896551727
236,3.9443239324002506,2.2409973690250737,0.0,False,928.3677811550152,425.4012158054711
237,4.519787606428251,2.398910651589245,0.0,False,855.053050397878,420.3076923076923
238,2.5656088800415002,1.807383380025536,100.0,True,293.5607476635514,424.4299065420561
239,7.4810277623640005,3.086282615429678,0.0,False,195.38301282051282,434.30128205128204
240,3.8124468404355003,2.2032153956077707,0.0,False,915.2610062893082,431.6163522012579
241,1.0789943888025002,1.1720999634718408,0.0,False,1010.6,429.77777777777777
242,2.6615194923795005,1.8408562862920714,0.0,False,839.7972972972973,429.5135135135135
243,1.246837960394,1.259969601637506,0.0,False,1047.125,431.0
244,0.9351284702955001,1.0911656830142393,0.0,False,1009.2820512820513,433.38461538461536
245,0.6593854598237501,0.9162726901261313,0.0,False,1006.5090909090909,436.0181818181818
246,0.9351284702955001,1.0911656830142393,0.0,False,1004.0769230769231,438.61538461538464
247,0.5994413271125001,0.8736317315826855,0.0,False,191.12,444.0
248,0.5514860209435001,0.8379581196181038,0.0,False,1067.8478260869565,444.54347826086956
249,4.220066942872,2.318006926886599,0.0,False,920.4232954545455,447.08522727272725
250,4.8554747496112505,2.4863994971983296,0.0,False,1052.3851851851853,440.16543209876545
251,1.8942345936755003,1.5530017358885952,0.0,False,186.71518987341773,447.06962025316454
252,3.2369831664075,2.030136688282853,0.0,False,1052.911111111111,455.5
253,1.3547373992742502,1.313356474643364,0.0,False,1073.6814159292035,447.82300884955754
254,0.32369831664075005,0.6419855896445084,0.0,False,1079.0,449.0
255,0.5514860209435001,0.8379581196181038,0.0,False,1044.0434782608695,455.10869565217394
256,0.29972066355625004,0.6177509216618626,0.0,False,1081.04,449.52
257,0.6593854598237501,0.9162726901261313,0.0,False,1041.5272727272727,454.1272727272727
258,0.5035307147745001,0.8006967078985997,0.0,False,1038.904761904762,451.2857142857143
259,0.5035307147745001,0.8006967078985997,0.0,False,1036.7619047619048,449.35714285714283
260,10.765966234940501,3.702384899981332,0.0,False,1001.4498886414254,457.4944320712695
261,1.3547373992742502,1.313356474643364,0.0,False,1017.2212389380531,451.4424778761062
262,116.8910587869375,12.199603209674134,0.0,False,1147.9151794871796,477.7876923076923
263,8.356212099948252,3.261818463656212,0.0,False,1027.9899569583931,455.60832137733144
